[2024-12-20 07:42:05] info: 	z2m: Logging to console, file (filename: log.log)
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Køkken_repeater_køkken', payload '{"linkquality":136,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_repeater_kontor', payload '{"linkquality":232,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lillegang_repeater_lillegang', payload '{"linkquality":144,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Soveværelse_Sensor_Vindue', payload '{"battery_low":false,"contact":true,"linkquality":188,"tamper":false}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"state":"available"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor2', payload '{"color_mode":"xy","color_options":null,"linkquality":188,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"state":"available"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":null,"battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Victoria_lys', payload '{"state":"ON"}'
[2024-12-20 08:09:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"ON"}'
[2024-12-20 08:09:16] info: 	z2m: Updating 'Kontor_light_kontor1' to latest firmware
[2024-12-20 08:09:18] info: 	z2m: Update of 'Kontor_light_kontor1' at 0.00%
[2024-12-20 08:09:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":0,"state":"updating"},"update_available":null}'
[2024-12-20 08:09:48] info: 	z2m: Update of 'Kontor_light_kontor1' at 3.29%, ≈ 15 minutes remaining
[2024-12-20 08:09:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":3.29,"remaining":920,"state":"updating"},"update_available":null}'
[2024-12-20 08:10:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:10:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"OFF"}'
[2024-12-20 08:10:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:10:18] info: 	z2m: Update of 'Kontor_light_kontor1' at 6.60%, ≈ 14 minutes remaining
[2024-12-20 08:10:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":200,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":6.6,"remaining":868,"state":"updating"},"update_available":null}'
[2024-12-20 08:10:48] info: 	z2m: Update of 'Kontor_light_kontor1' at 9.91%, ≈ 14 minutes remaining
[2024-12-20 08:10:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":9.91,"remaining":831,"state":"updating"},"update_available":null}'
[2024-12-20 08:11:18] info: 	z2m: Update of 'Kontor_light_kontor1' at 13.20%, ≈ 13 minutes remaining
[2024-12-20 08:11:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":13.2,"remaining":799,"state":"updating"},"update_available":null}'
[2024-12-20 08:11:48] info: 	z2m: Update of 'Kontor_light_kontor1' at 16.53%, ≈ 13 minutes remaining
[2024-12-20 08:11:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":16.53,"remaining":766,"state":"updating"},"update_available":null}'
[2024-12-20 08:12:18] info: 	z2m: Update of 'Kontor_light_kontor1' at 19.86%, ≈ 12 minutes remaining
[2024-12-20 08:12:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":19.86,"remaining":733,"state":"updating"},"update_available":null}'
[2024-12-20 08:12:39] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_Sensor_Vindue', payload '{"battery_low":false,"contact":true,"linkquality":152,"tamper":false}'
[2024-12-20 08:12:48] info: 	z2m: Update of 'Kontor_light_kontor1' at 23.15%, ≈ 12 minutes remaining
[2024-12-20 08:12:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":23.15,"remaining":703,"state":"updating"},"update_available":null}'
[2024-12-20 08:13:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":196,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":196,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:04] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/device_automation/0x90fd9ffffe8ce6e0/action_arrow_left_click/config', payload '{"automation_type":"trigger","device":{"identifiers":["zigbee2mqtt_0x90fd9ffffe8ce6e0"],"manufacturer":"IKEA","model":"TRADFRI remote control (E1524/E1810)","name":"Kontor_remote_kontorTest","sw_version":"24.4.5","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload":"arrow_left_click","subtype":"arrow_left_click","topic":"zigbee2mqtt/Kontor_remote_kontorTest/action","type":"action"}'
[2024-12-20 08:13:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:13:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":192,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":192,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:13:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_hold","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:09] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/device_automation/0x90fd9ffffe8ce6e0/action_arrow_left_hold/config', payload '{"automation_type":"trigger","device":{"identifiers":["zigbee2mqtt_0x90fd9ffffe8ce6e0"],"manufacturer":"IKEA","model":"TRADFRI remote control (E1524/E1810)","name":"Kontor_remote_kontorTest","sw_version":"24.4.5","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload":"arrow_left_hold","subtype":"arrow_left_hold","topic":"zigbee2mqtt/Kontor_remote_kontorTest/action","type":"action"}'
[2024-12-20 08:13:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_hold'
[2024-12-20 08:13:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_release","action_duration":0.895,"battery":50,"linkquality":196,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":196,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:10] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/device_automation/0x90fd9ffffe8ce6e0/action_arrow_left_release/config', payload '{"automation_type":"trigger","device":{"identifiers":["zigbee2mqtt_0x90fd9ffffe8ce6e0"],"manufacturer":"IKEA","model":"TRADFRI remote control (E1524/E1810)","name":"Kontor_remote_kontorTest","sw_version":"24.4.5","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload":"arrow_left_release","subtype":"arrow_left_release","topic":"zigbee2mqtt/Kontor_remote_kontorTest/action","type":"action"}'
[2024-12-20 08:13:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_release'
[2024-12-20 08:13:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":192,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":192,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:13:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":184,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":184,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:13:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:13:18] info: 	z2m: Update of 'Kontor_light_kontor1' at 26.47%, ≈ 11 minutes remaining
[2024-12-20 08:13:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":26.47,"remaining":672,"state":"updating"},"update_available":null}'
[2024-12-20 08:13:49] info: 	z2m: Update of 'Kontor_light_kontor1' at 29.80%, ≈ 11 minutes remaining
[2024-12-20 08:13:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":29.8,"remaining":641,"state":"updating"},"update_available":null}'
[2024-12-20 08:14:19] info: 	z2m: Update of 'Kontor_light_kontor1' at 33.09%, ≈ 10 minutes remaining
[2024-12-20 08:14:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":33.09,"remaining":611,"state":"updating"},"update_available":null}'
[2024-12-20 08:14:49] info: 	z2m: Update of 'Kontor_light_kontor1' at 36.42%, ≈ 10 minutes remaining
[2024-12-20 08:14:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":36.42,"remaining":580,"state":"updating"},"update_available":null}'
[2024-12-20 08:14:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:14:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:14:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:15:19] info: 	z2m: Update of 'Kontor_light_kontor1' at 39.74%, ≈ 9 minutes remaining
[2024-12-20 08:15:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":39.74,"remaining":549,"state":"updating"},"update_available":null}'
[2024-12-20 08:15:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_right_click","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:15:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:15:25] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/device_automation/0x90fd9ffffe8ce6e0/action_arrow_right_click/config', payload '{"automation_type":"trigger","device":{"identifiers":["zigbee2mqtt_0x90fd9ffffe8ce6e0"],"manufacturer":"IKEA","model":"TRADFRI remote control (E1524/E1810)","name":"Kontor_remote_kontorTest","sw_version":"24.4.5","via_device":"zigbee2mqtt_bridge_0xbc026efffea9ca8d"},"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload":"arrow_right_click","subtype":"arrow_right_click","topic":"zigbee2mqtt/Kontor_remote_kontorTest/action","type":"action"}'
[2024-12-20 08:15:25] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_right_click'
[2024-12-20 08:15:49] info: 	z2m: Update of 'Kontor_light_kontor1' at 43.04%, ≈ 9 minutes remaining
[2024-12-20 08:15:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":43.04,"remaining":519,"state":"updating"},"update_available":null}'
[2024-12-20 08:16:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:16:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"ON"}'
[2024-12-20 08:16:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:16:19] info: 	z2m: Update of 'Kontor_light_kontor1' at 46.36%, ≈ 8 minutes remaining
[2024-12-20 08:16:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":46.36,"remaining":489,"state":"updating"},"update_available":null}'
[2024-12-20 08:16:49] info: 	z2m: Update of 'Kontor_light_kontor1' at 49.69%, ≈ 8 minutes remaining
[2024-12-20 08:16:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":49.69,"remaining":458,"state":"updating"},"update_available":null}'
[2024-12-20 08:17:19] info: 	z2m: Update of 'Kontor_light_kontor1' at 52.98%, ≈ 7 minutes remaining
[2024-12-20 08:17:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":208,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":52.98,"remaining":428,"state":"updating"},"update_available":null}'
[2024-12-20 08:17:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:17:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"OFF"}'
[2024-12-20 08:17:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:17:46] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:17:46] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"ON"}'
[2024-12-20 08:17:46] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"ON","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:17:49] info: 	z2m: Update of 'Kontor_light_kontor1' at 56.31%, ≈ 7 minutes remaining
[2024-12-20 08:17:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":204,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":56.31,"remaining":398,"state":"updating"},"update_available":null}'
[2024-12-20 08:18:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Soveværelse_Sensor_Vindue', payload '{"battery_low":false,"contact":true,"linkquality":184,"tamper":false}'
[2024-12-20 08:18:20] info: 	z2m: Update of 'Kontor_light_kontor1' at 59.63%, ≈ 6 minutes remaining
[2024-12-20 08:18:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":200,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":59.63,"remaining":368,"state":"updating"},"update_available":null}'
[2024-12-20 08:18:50] info: 	z2m: Update of 'Kontor_light_kontor1' at 62.93%, ≈ 6 minutes remaining
[2024-12-20 08:18:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":192,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":62.93,"remaining":338,"state":"updating"},"update_available":null}'
[2024-12-20 08:19:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang1', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":188,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:19:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/gang.group', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"state":"OFF"}'
[2024-12-20 08:19:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Gang_light_gang2', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":250,"linkquality":176,"power_on_behavior":null,"state":"OFF","update":{"installed_version":587757105,"latest_version":587757105,"state":"idle"},"update_available":null}'
[2024-12-20 08:19:20] info: 	z2m: Update of 'Kontor_light_kontor1' at 66.25%, ≈ 5 minutes remaining
[2024-12-20 08:19:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":192,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":66.25,"remaining":307,"state":"updating"},"update_available":null}'
[2024-12-20 08:19:50] info: 	z2m: Update of 'Kontor_light_kontor1' at 69.58%, ≈ 5 minutes remaining
[2024-12-20 08:19:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":188,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":69.58,"remaining":277,"state":"updating"},"update_available":null}'
[2024-12-20 08:20:20] info: 	z2m: Update of 'Kontor_light_kontor1' at 72.89%, ≈ 4 minutes remaining
[2024-12-20 08:20:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":192,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":72.89,"remaining":247,"state":"updating"},"update_available":null}'
[2024-12-20 08:20:50] info: 	z2m: Update of 'Kontor_light_kontor1' at 76.21%, ≈ 4 minutes remaining
[2024-12-20 08:20:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_light_kontor1', payload '{"color_mode":"xy","color_options":null,"linkquality":196,"power_on_behavior":null,"state":null,"update":{"installed_version":50331656,"latest_version":50331683,"progress":76.21,"remaining":216,"state":"updating"},"update_available":null}'
[2024-12-20 08:21:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_click","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:21:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:21:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_click'
[2024-12-20 08:21:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_hold","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:21:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"","battery":50,"linkquality":188,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
[2024-12-20 08:21:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest/action', payload 'arrow_left_hold'
[2024-12-20 08:21:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kontor_remote_kontorTest', payload '{"action":"arrow_left_release","action_duration":0.287,"battery":50,"linkquality":192,"update":{"installed_version":604241925,"latest_version":604241925,"state":"idle"},"update_available":null}'
